R_NanoG0514	R01529
R_NanoG0302	R06514
R_NanoG0337	R00889
R_NanoG0382	R00291
R_NanoG0383	R10619
R_NanoG0558	R01385
R_NanoG0313	R02087
R_NanoG0400	R01015
R_NanoG0401	R01015
R_NanoG0402	R01015
R_NanoG0498	R01482
R_NanoG0636	R01530
R_NanoG0093	R04420
R_NanoG0199	R03509
R_NanoG0505	R01432
R_NanoG0512	R01056
R_NanoG0357	R00772
R_NanoG0403	R03321
R_NanoG0404	R03321
R_NanoG0096	R07393
R_NanoG1426	R01123
R_NanoG1427	R01123
R_NanoG1118	R03353
R_NanoG1119	R04804
R_NanoG1120	R07484
R_NanoG0653	R02265
R_NanoG0408	R01518
R_NanoG0409	R01518
R_NanoG0410	R01518
R_NanoG0416	R00959
R_NanoG0417	R00959
R_NanoG0314	R08193
R_NanoG1285	R02272
R_NanoG1343	R01717
R_NanoG0560	R01557
R_NanoG1492	R07405
R_NanoG0253	R00833
R_NanoG1213	R03908
R_NanoG0206	R01715
R_NanoG1408	R05341
R_NanoG1409	R03824
R_NanoG0301	R07324
R_NanoG1103	R03775
R_NanoG1267	R05578
R_NanoG1268	R05578
R_NanoG0799	R00235
R_NanoG0800	R00235
R_NanoG1359	R04030
R_NanoG1360	R04030
R_NanoG1361	R04030
R_NanoG1362	R04030
R_NanoG0666	R08179
R_NanoG0667	R08179
R_NanoG0583	R00432
R_NanoG0533	R00405
R_NanoG0017	R00483
R_NanoG0008	R00253
R_NanoG0009	R00253
R_NanoG0010	R00253
R_NanoG1373	R02473
R_NanoG1381	R00894
R_NanoG1380	R00497
R_NanoG1252	R04231
R_NanoG1253	R04231
R_NanoG1460	R04591
R_NanoG1470	R04208
R_NanoG1471	R04208
R_NanoG1235	R02301
R_NanoG1191	R03182
R_NanoG1510	R04144
R_NanoG1511	R04144
R_NanoG0015	R00149
R_NanoG1559	R00573
R_NanoG1215	R01724
R_NanoG1236	R00943
R_NanoG1528	R01135
R_NanoG1529	R01135
R_NanoG0011	R01954
R_NanoG1219	R00257
R_NanoG1530	R01231
R_NanoG1531	R01231
R_NanoG1520	R04463
R_NanoG1521	R04463
R_NanoG0016	R00578
R_NanoG1558	R00575
R_NanoG0580	R00344
R_NanoG0269	R01859
R_NanoG0268	R04138
R_NanoG1309	R03877
R_NanoG1310	R03877
R_NanoG1341	R07463
R_NanoG1342	R07463
R_NanoG1406	R07178
R_NanoG1407	R07179
R_NanoG1412	R04218
